,song_id,fullname,starttime,endtime,chord_id,duration,tone,majmin
79,906,A,88.685079,89.985396,79,1.3003169999999926,A,maj
80,906,E,89.985396,90.740045,80,0.7546490000000006,E,maj
81,906,A,90.740045,91.982312,81,1.2422669999999982,A,maj
82,906,E,91.982312,92.760181,82,0.7778690000000097,E,maj
83,906,A,92.760181,93.956009,83,1.1958279999999917,A,maj
84,906,E,93.956009,94.757097,84,0.8010880000000071,E,maj
85,906,A,94.757097,95.999365,85,1.2422679999999957,A,maj
86,906,E,95.999365,96.788843,86,0.7894780000000026,E,maj
87,906,A,96.788843,98.019501,87,1.2306580000000054,A,maj
88,906,E,98.019501,98.820589,88,0.8010879999999929,E,maj
89,906,A,98.820589,100.051247,89,1.2306580000000054,A,maj
90,906,A,100.051247,104.21343900000001,90,4.1621920000000046,A,maj
91,906,D,104.21343900000001,108.350301,91,4.136861999999994,D,maj
92,906,B,108.350301,112.46231200000001,92,4.11201100000001,B,maj
93,906,E,112.46231200000001,113.251791,93,0.7894789999999858,E,maj
94,906,D,113.251791,114.02965900000001,94,0.7778680000000122,D,maj
95,906,G:maj6,114.02965900000001,115.4218,95,1.3921409999999952,G,
96,906,N,115.4218,116.107845,96,0.6860449999999929,N,
97,906,E,116.107845,116.908934,97,0.8010890000000046,E,maj
98,906,G,116.908934,117.60553200000001,98,0.6965980000000087,G,maj
99,906,D:maj6,117.60553200000001,119.730158,99,2.124625999999992,D,
100,906,E:(1),119.730158,120.399875,100,0.6697169999999915,E,
101,906,N,120.399875,123.83281699999999,101,3.432941999999997,N,
102,906,E,123.83281699999999,125.87183600000002,102,2.0390190000000246,E,maj
103,906,D,125.87183600000002,131.983665,103,6.111828999999986,D,maj
104,906,E,131.983665,132.673787,104,0.6901220000000023,E,maj
105,906,A,132.673787,133.977004,105,1.3032169999999894,A,maj
106,906,E,133.977004,134.67330800000002,106,0.6963040000000262,E,maj
107,906,A,134.67330800000002,136.120527,107,1.4472189999999898,A,maj
108,906,E,136.120527,136.72126,108,0.6007329999999911,E,maj
109,906,A,136.72126,137.911383,109,1.1901229999999998,A,maj
110,906,E,137.911383,138.65442099999999,110,0.7430379999999843,E,maj
111,906,A,138.65442099999999,139.885079,111,1.2306580000000054,A,maj
112,906,E,139.885079,140.662947,112,0.7778680000000122,E,maj
113,906,A,140.662947,141.916825,113,1.253877999999986,A,maj
114,906,E,141.916825,142.671473,114,0.7546480000000031,E,maj
115,906,A,142.671473,143.91008300000001,115,1.2386100000000226,A,maj
116,906,N,143.91008300000001,144.822857,116,0.9127739999999847,N,
117,748,N,0.0,0.245,117,0.245,N,
118,748,D:maj,0.245,3.0,118,2.755,D,maj
119,748,G:sus4,3.0,4.2330000000000005,119,1.2330000000000005,G,
120,748,G:maj,4.2330000000000005,5.803999999999999,120,1.5709999999999988,G,maj
121,748,D:maj,5.803999999999999,8.472999999999999,121,2.6689999999999996,D,maj
122,748,G:sus4,8.472999999999999,9.967,122,1.4940000000000015,G,
123,748,A:maj,9.967,11.384,123,1.4169999999999998,A,maj
124,748,D:maj,11.384,14.184000000000001,124,2.8000000000000007,D,maj
125,748,G:maj,14.184000000000001,16.743,125,2.5589999999999975,G,maj
126,748,D:maj,16.743,18.317999999999998,126,1.5749999999999993,D,maj
127,748,A:maj,18.317999999999998,18.837,127,0.5190000000000019,A,maj
128,748,A:sus4,18.837,19.727,128,0.8900000000000006,A,
129,748,D:maj,19.727,27.771,129,8.044,D,maj
130,748,D:maj,27.771,35.898,130,8.127000000000002,D,maj
131,748,A:maj,35.898,38.543,131,2.644999999999996,A,maj
132,748,D:maj,38.543,41.282,132,2.738999999999997,D,maj
133,748,G:maj,41.282,43.971000000000004,133,2.689000000000007,G,maj
134,748,D:maj,43.971000000000004,45.298,134,1.3269999999999982,D,maj
135,748,A:maj,45.298,46.678000000000004,135,1.3800000000000026,A,maj
136,748,D:maj,46.678000000000004,52.506,136,5.827999999999996,D,maj
137,748,N,52.506,54.976000000000006,137,2.470000000000006,N,
138,748,D:maj,54.976000000000006,63.135,138,8.158999999999992,D,maj
139,748,A:maj,63.135,65.811,139,2.676000000000009,A,maj
140,748,D:maj,65.811,68.482,140,2.6709999999999923,D,maj
141,748,G:maj,68.482,71.15,141,2.6680000000000064,G,maj
142,748,D:maj,71.15,72.543,142,1.3930000000000007,D,maj
143,748,A:maj,72.543,73.89,143,1.3469999999999942,A,maj
144,748,D:maj,73.89,79.22,144,5.329999999999998,D,maj
145,748,C:maj,79.22,80.563,145,1.3430000000000035,C,maj
146,748,G/3,80.563,81.91,146,1.3469999999999942,G,
147,748,D:maj,81.91,84.70100000000001,147,2.791000000000011,D,maj
148,748,C:maj,84.70100000000001,86.025,148,1.323999999999998,C,maj
149,748,A:maj,86.025,87.395,149,1.3699999999999903,A,maj
150,748,D:maj,87.395,90.135,150,2.740000000000009,D,maj
151,748,G:maj,90.135,92.875,151,2.739999999999995,G,maj
152,748,D:maj,92.875,94.176,152,1.301000000000002,D,maj
153,748,A:maj,94.176,95.59100000000001,153,1.4150000000000063,A,maj
154,748,D:maj,95.59100000000001,96.92299999999999,154,1.3319999999999794,D,maj
155,748,G:maj,96.92299999999999,97.584,155,0.6610000000000156,G,maj
156,748,F:maj,97.584,98.355,156,0.7710000000000008,F,maj
157,748,D:maj,98.355,99.669,157,1.313999999999993,D,maj
158,748,A:maj,99.669,101.095,158,1.426000000000002,A,maj
159,748,D:maj,101.095,103.791,159,2.695999999999998,D,maj
160,748,G:7,103.791,105.294,160,1.5030000000000001,G,
161,748,D:maj,105.294,106.647,161,1.3530000000000086,D,maj
162,748,A:maj,106.647,107.67299999999999,162,1.025999999999982,A,maj
163,748,D:maj,107.67299999999999,109.306,163,1.6330000000000098,D,maj
164,748,G:maj,109.306,110.706,164,1.4000000000000057,G,maj
165,748,D:maj,110.706,112.178,165,1.4719999999999942,D,maj
166,748,A:maj,112.178,112.759,166,0.5810000000000031,A,maj
167,748,D:maj,112.759,113.15299999999999,167,0.39399999999999125,D,maj
168,748,G:maj,113.15299999999999,116.229,168,3.0760000000000076,G,maj
169,748,D:maj,116.229,124.556,169,8.326999999999998,D,maj
170,748,A:maj,124.556,127.32700000000001,170,2.771000000000015,A,maj
171,748,D:maj,127.32700000000001,130.129,171,2.8019999999999783,D,maj
172,748,G:maj,130.129,132.869,172,2.740000000000009,G,maj
173,748,D:maj,132.869,134.192,173,1.3230000000000075,D,maj
174,748,A:maj,134.192,135.632,174,1.4399999999999977,A,maj
175,748,D:maj,135.632,136.931,175,1.2990000000000066,D,maj
176,748,D:maj,136.931,141.08,176,4.149000000000001,D,maj
177,748,C:maj,141.08,142.38,177,1.299999999999983,C,maj
178,748,G/3,142.38,143.816,178,1.436000000000007,G,
179,748,D:maj,143.816,146.629,179,2.812999999999988,D,maj
180,748,C:maj,146.629,148.023,180,1.3940000000000055,C,maj
181,748,A:maj,148.023,149.416,181,1.3930000000000007,A,maj
182,748,D:maj,149.416,152.188,182,2.7719999999999914,D,maj
183,748,G:maj,152.188,155.012,183,2.8240000000000123,G,maj
184,748,D:maj,155.012,156.376,184,1.3640000000000043,D,maj
185,748,A:maj,156.376,157.775,185,1.399000000000001,A,maj
186,748,D:maj,157.775,158.739,186,0.9639999999999986,D,maj
187,748,G:maj,158.739,160.49200000000002,187,1.7530000000000143,G,maj
188,748,D:maj,160.49200000000002,161.839,188,1.34699999999998,D,maj
189,748,A:maj,161.839,163.208,189,1.3689999999999998,A,maj
190,748,D:maj,163.208,200.43099999999998,190,37.222999999999985,D,maj
191,748,N,200.43099999999998,204.56,191,4.129000000000019,N,
192,901,N,0.0,0.497838,192,0.497838,N,
193,901,E:(1),0.497838,0.7850520000000001,193,0.2872140000000001,E,
194,901,F,0.7850520000000001,2.250657,194,1.4656049999999998,F,maj
195,901,D:min,2.250657,3.446485,195,1.1958280000000001,D,min
196,901,G:min7,3.446485,4.619092,196,1.1726070000000002,G,
197,901,C,4.619092,5.80331,197,1.1842179999999995,C,maj
198,901,F,5.80331,6.952698,198,1.149388,F,maj
199,901,D:min,6.952698,8.148525999999999,199,1.1958279999999988,D,min
200,901,A:min,8.148525999999999,9.297913000000001,200,1.1493870000000026,A,min
201,901,F:7,9.297913000000001,10.470521000000002,201,1.1726080000000003,F,
202,901,Bb,10.470521000000002,11.631519,202,1.1609979999999993,Bb,maj
203,901,C,11.631519,12.780907000000001,203,1.149388,C,maj
204,901,D:min,12.780907000000001,13.976734,204,1.1958269999999995,D,min
205,901,F,13.976734,15.172562,205,1.1958279999999988,F,maj
206,901,Bb,15.172562,16.34517,206,1.1726080000000003,Bb,maj
207,901,C,16.34517,17.459726999999997,207,1.1145569999999978,C,maj
208,901,F,17.459726999999997,18.678775,208,1.2190480000000044,F,maj
209,901,D:min,18.678775,19.862993,209,1.1842179999999978,D,min
210,901,G:min7,19.862993,21.023989999999998,210,1.1609969999999983,G,
211,901,C:maj(4),21.023989999999998,22.173378,211,1.1493880000000019,C,
212,901,F,22.173378,23.357596,212,1.1842180000000013,F,maj
213,901,D:min,23.357596,24.495373999999998,213,1.1377779999999973,D,min
214,901,G:min7,24.495373999999998,25.679591000000002,214,1.1842170000000038,G,
215,901,C,25.679591000000002,26.863809000000003,215,1.1842180000000013,C,maj
216,901,F,26.863809000000003,27.966757,216,1.1029479999999978,F,maj
217,901,D:min,27.966757,29.162584999999996,217,1.1958279999999952,D,min
218,901,A:min,29.162584999999996,30.346802,218,1.1842170000000038,A,min
219,901,F:7,30.346802,31.44975,219,1.1029480000000014,F,
220,901,Bb,31.44975,32.645578,220,1.1958279999999988,Bb,maj
221,901,C,32.645578,33.748526,221,1.1029479999999978,C,maj
222,901,D:min,33.748526,34.921133000000005,222,1.1726070000000064,D,min
223,901,F,34.921133000000005,36.128571,223,1.2074379999999962,F,maj
224,901,Bb,36.128571,37.266349,224,1.1377779999999973,Bb,maj
225,901,C,37.266349,38.438956,225,1.1726069999999993,C,maj
226,901,F,38.438956,39.611564,226,1.1726080000000039,F,maj
227,901,F:7,39.611564,40.784172,227,1.1726079999999968,F,
228,901,Bb,40.784172,41.945170000000005,228,1.1609980000000064,Bb,maj
229,901,A:min,41.945170000000005,43.140997,229,1.1958269999999942,A,min
230,901,D:min,43.140997,45.474603,230,2.333606000000003,D,min
231,901,G:min,45.474603,46.62399,231,1.1493869999999973,G,min
232,901,C,46.62399,47.761768,232,1.1377779999999973,C,maj
233,901,F,47.761768,48.945986,233,1.1842180000000013,F,maj
234,901,F:7,48.945986,50.106984000000004,234,1.1609980000000064,F,
235,901,Bb,50.106984000000004,51.256371,235,1.1493869999999973,Bb,maj
236,901,A:min,51.256371,52.417369,236,1.1609979999999993,A,min
237,901,D:min,52.417369,54.739365,237,2.3219959999999986,D,min
238,901,G,54.739365,57.04975,238,2.3103850000000037,G,maj
239,901,C,57.04975,59.371745999999995,239,2.3219959999999915,C,maj
240,901,F,59.371745999999995,60.497913,240,1.1261670000000024,F,maj
241,901,D:min,60.497913,61.670520999999994,241,1.1726079999999968,D,min
242,901,G:min7,61.670520999999994,62.819908999999996,242,1.1493880000000019,G,
243,901,C,62.819908999999996,63.969297,243,1.1493880000000019,C,maj
244,901,F,63.969297,65.141904,244,1.1726069999999993,F,maj
245,901,D:min,65.141904,66.291292,245,1.1493880000000019,D,min
246,901,A:min,66.291292,67.45229,246,1.1609980000000064,A,min
247,901,F:7,67.45229,68.613287,247,1.1609969999999947,F,
248,901,Bb,68.613287,69.739455,248,1.126168000000007,Bb,maj
249,901,C,69.739455,70.923673,249,1.1842179999999871,C,maj
250,901,D:min,70.923673,71.492562,250,0.5688890000000129,D,min
251,901,Bb:min/b3,71.492562,72.10789100000001,251,0.6153290000000027,Bb,
252,901,F/5,72.10789100000001,73.268888,252,1.1609969999999947,F,
253,901,Bb,73.268888,74.429886,253,1.1609979999999922,Bb,maj
254,901,C,74.429886,75.556054,254,1.126168000000007,C,maj
255,901,D:min,75.556054,76.17138299999999,255,0.6153289999999885,D,min
256,901,Bb:min/b3,76.17138299999999,76.763492,256,0.5921090000000078,Bb,
257,901,F/5,76.763492,77.92448900000001,257,1.160997000000009,F,
258,901,Bb,77.92448900000001,79.062267,258,1.1377779999999973,Bb,maj
259,901,C,79.062267,80.21165500000001,259,1.1493880000000019,C,maj
260,901,D:min,80.21165500000001,80.815374,260,0.6037189999999981,D,min
261,901,Bb:min/b3,80.815374,81.442312,261,0.6269379999999956,Bb,
262,901,F/5,81.442312,81.99959100000001,262,0.5572790000000083,F,
263,901,B:min7,81.99959100000001,82.55686999999999,263,0.5572789999999799,B,
264,901,G:min,82.55686999999999,83.71786800000001,264,1.1609980000000206,G,min
265,901,C,83.71786800000001,84.86725600000001,265,1.1493880000000019,C,maj
266,901,Db,84.86725600000001,89.534467,266,4.667210999999995,Db,maj
267,901,F,89.534467,94.06235799999999,267,4.527890999999983,F,maj
268,901,Bb,94.06235799999999,95.188526,268,1.126168000000007,Bb,maj
269,901,A:min,95.188526,96.361133,269,1.1726069999999993,A,min
270,901,D:min,96.361133,98.67151899999999,270,2.310385999999994,D,min
271,901,G:min,98.67151899999999,99.797687,271,1.126168000000007,G,min
272,901,C,99.797687,100.981904,272,1.1842170000000038,C,maj
273,901,F,100.981904,103.71516700000001,273,2.733263000000008,F,maj
274,901,N,103.71516700000001,106.03102,274,2.31585299999999,N,
275,850,N,0.0,0.412721,275,0.412721,N,
276,850,Eb:min,0.412721,2.908866,276,2.4961450000000003,Eb,min
277,850,Ab:min,2.908866,5.149591,277,2.240725,Ab,min
278,850,Gb,5.149591,6.310589,278,1.1609980000000002,Gb,maj
279,850,B,6.310589,7.459977,279,1.149388,B,maj
280,850,Gb,7.459977,8.620975,280,1.1609979999999993,Gb,maj
281,850,Bb:7,8.620975,9.689092,281,1.0681170000000009,Bb,
282,850,Eb:min,9.689092,12.045917999999999,282,2.356825999999998,Eb,min
283,850,Ab:min,12.045917999999999,14.367913,283,2.321995000000001,Ab,min
284,850,Gb,14.367913,15.552131,284,1.1842179999999995,Gb,maj
285,850,B,15.552131,16.713129000000002,285,1.1609980000000029,B,maj
286,850,Gb,16.713129000000002,17.850907,286,1.1377779999999973,Gb,maj
287,850,B,17.850907,21.36873,287,3.517823,B,maj
288,850,Gb,21.36873,23.667505,288,2.298774999999999,Gb,maj
289,850,Ab:min,23.667505,25.943061,289,2.2755560000000017,Ab,min
290,850,Bb:min,25.943061,28.253446000000004,290,2.3103850000000037,Bb,min
291,850,Ab:min,28.253446000000004,30.552221999999997,291,2.298775999999993,Ab,min
292,850,B:maj7,30.552221999999997,35.231043,292,4.678821000000003,B,
293,850,Eb:min,35.231043,37.599478000000005,293,2.368435000000005,Eb,min
294,850,Ab:min,37.599478000000005,39.840204,294,2.240725999999995,Ab,min
295,850,Gb,39.840204,41.012811,295,1.1726069999999993,Gb,maj
296,850,B,41.012811,42.197029,296,1.1842180000000013,B,maj
297,850,Gb,42.197029,43.323197,297,1.1261679999999998,Gb,maj
298,850,Bb:7,43.323197,44.472584999999995,298,1.1493879999999947,Bb,
299,850,Eb:min,44.472584999999995,46.80619,299,2.3336050000000057,Eb,min
300,850,Ab:min,46.80619,49.151405,300,2.345214999999996,Ab,min
301,850,Gb,49.151405,50.289183,301,1.1377780000000044,Gb,maj
302,850,B,50.289183,51.450181,302,1.1609979999999993,B,maj
303,850,Gb,51.450181,52.622789000000004,303,1.1726080000000039,Gb,maj
304,850,B,52.622789000000004,56.105782,304,3.4829929999999933,B,maj
305,850,Gb,56.105782,58.35811700000001,305,2.2523350000000093,Gb,maj
306,850,Ab:min,58.35811700000001,60.691722999999996,306,2.333605999999989,Ab,min
307,850,Bb:min7,60.691722999999996,62.978888,307,2.2871650000000017,Bb,
308,850,Ab:min,62.978888,65.312494,308,2.333606000000003,Ab,min
309,850,B:maj7,65.312494,70.037755,309,4.725261000000003,B,
310,850,Eb:min,70.037755,74.658526,310,4.620770999999991,Eb,min
311,850,Db:min,74.658526,77.015351,311,2.3568250000000006,Db,min
312,850,Eb:7,77.015351,79.267687,312,2.2523359999999997,Eb,
313,850,Ab:min,79.267687,81.589682,313,2.321995000000001,Ab,min
314,850,E,81.589682,83.91167800000001,314,2.321996000000013,E,maj
315,850,Eb:7,83.91167800000001,86.26850300000001,315,2.3568250000000006,Eb,
316,850,Ab:min,86.26850300000001,88.55566800000001,316,2.2871650000000017,Ab,min
317,850,Gb,88.55566800000001,89.728276,317,1.1726079999999826,Gb,maj
318,850,B,89.728276,90.889274,318,1.1609980000000064,B,maj
319,850,Gb,90.889274,92.038662,319,1.1493880000000019,Gb,maj
320,850,Bb:7,92.038662,93.199659,320,1.1609969999999947,Bb,
321,850,Eb:min,93.199659,95.533265,321,2.333606000000003,Eb,min
322,850,Ab:min,95.533265,97.85526,322,2.321995000000001,Ab,min
323,850,Gb,97.85526,99.016258,323,1.1609979999999922,Gb,maj
324,850,B,99.016258,100.177256,324,1.1609980000000064,B,maj
325,850,Gb,100.177256,101.326643,325,1.1493870000000044,Gb,maj
326,850,B,101.326643,104.84446700000001,326,3.5178240000000045,B,maj
327,850,Gb,104.84446700000001,107.24773200000001,327,2.4032650000000046,Gb,maj
328,850,Ab:min,107.24773200000001,109.511678,328,2.26394599999999,Ab,min
329,850,Bb:min,109.511678,111.891723,329,2.3800449999999955,Bb,min
330,850,Ab:min,111.891723,114.15566799999999,330,2.2639449999999925,Ab,min
331,850,B:maj7,114.15566799999999,116.51249399999999,331,2.356825999999998,B,
332,850,Ab:min7,116.51249399999999,118.846099,332,2.3336050000000057,Ab,
333,850,Eb:min,118.846099,123.52492,333,4.678820999999999,Eb,min
334,850,Db:min,123.52492,125.90496499999999,334,2.3800449999999955,Db,min
335,850,Eb:7,125.90496499999999,128.157301,335,2.2523359999999997,Eb,
336,850,Ab:min,128.157301,130.560566,336,2.4032650000000046,Ab,min
337,850,E,130.560566,132.750388,337,2.1898219999999924,E,maj
338,850,Eb:7,132.750388,135.23938700000002,338,2.4889990000000353,Eb,
339,850,Ab:min,135.23938700000002,137.538163,339,2.2987759999999753,Ab,min
340,850,Gb,137.538163,138.675941,340,1.1377779999999973,Gb,maj
341,850,B,138.675941,139.860158,341,1.184217000000018,B,maj
342,850,Gb,139.860158,141.009546,342,1.1493879999999876,Gb,maj
343,850,Bb:7,141.009546,142.193764,343,1.1842179999999871,Bb,
344,850,Eb:min,142.193764,144.538979,344,2.3452150000000245,Eb,min
345,850,Ab:min,144.538979,146.83775500000002,345,2.2987760000000037,Ab,min
346,850,Gb,146.83775500000002,147.97553200000002,346,1.1377769999999998,Gb,maj
347,850,B,147.97553200000002,149.17136000000002,347,1.1958280000000059,B,maj
348,850,Gb,149.17136000000002,150.343968,348,1.1726079999999683,Gb,maj
349,850,B,150.343968,153.86179099999998,349,3.517822999999993,B,maj
350,850,Gb,153.86179099999998,156.253446,350,2.3916550000000143,Gb,maj
351,850,Ab:min,156.253446,158.57544199999998,351,2.3219959999999844,Ab,min
352,850,Bb:min,158.57544199999998,160.920657,352,2.3452150000000245,Bb,min
353,850,Ab:min,160.920657,163.231043,353,2.310385999999994,Ab,min
354,850,B:maj7,163.231043,165.564648,354,2.3336050000000057,B,
355,850,Ab:min7,165.564648,165.971494,355,0.4068460000000016,Ab,
356,850,Eb:min,165.971494,167.933083,356,1.9615890000000036,Eb,min
357,850,Eb:min,167.933083,176.349499,357,8.416415999999998,Eb,min
358,850,N,176.349499,181.681633,358,5.332133999999996,N,
359,921,N,0.0,0.36628099999999997,359,0.36628099999999997,N,
360,921,A,0.36628099999999997,3.605464,360,3.239183,A,maj
361,921,D,3.605464,5.463061,361,1.8575969999999997,D,maj
362,921,E,5.463061,7.262607000000001,362,1.7995460000000012,E,maj
363,921,A,7.262607000000001,10.96619,363,3.7035829999999983,A,maj
364,921,D,10.96619,12.591586999999999,364,1.6253969999999995,D,maj
365,921,E,12.591586999999999,14.704603,365,2.113016000000002,E,maj
366,921,A,14.704603,18.326916,366,3.622313,A,maj
367,921,D,18.326916,20.172902,367,1.845986,D,maj
368,921,B,20.172902,21.995668,368,1.8227659999999979,B,maj
369,921,A,21.995668,23.853265,369,1.857597000000002,A,maj
370,921,D:maj6,23.853265,24.480204,370,0.6269390000000001,D,
371,921,A:maj(9)/3,24.480204,25.165192,371,0.6849880000000006,A,
372,921,B:min,25.165192,25.838570999999998,372,0.6733789999999971,B,min
373,921,A,25.838570999999998,26.50034,373,0.6617690000000032,A,maj
374,921,E:sus4(b7),26.50034,26.987959000000004,374,0.48761900000000225,E,
375,921,E:7,26.987959000000004,27.452358,375,0.4643989999999967,E,
376,921,A,27.452358,31.202379999999998,376,3.7500219999999977,A,maj
377,921,D,31.202379999999998,33.059977,377,1.8575970000000055,D,maj
378,921,E,33.059977,34.929183,378,1.8692059999999984,E,maj
379,921,A,34.929183,38.655986,379,3.7268029999999968,A,maj
380,921,D,38.655986,40.525192,380,1.8692059999999984,D,maj
381,921,E,40.525192,42.382789,381,1.8575970000000055,E,maj
382,921,A,42.382789,46.132811,382,3.750021999999994,A,maj
383,921,D,46.132811,48.036848,383,1.9040370000000024,D,maj
384,921,B,48.036848,49.906054,384,1.8692059999999984,B,maj
385,921,A,49.906054,51.76365,385,1.857596000000001,A,maj
386,921,D:maj6,51.76365,52.437029,386,0.6733790000000042,D,
387,921,A:maj(9)/3,52.437029,53.11040799999999,387,0.67337899999999,A,
388,921,B:min,53.11040799999999,53.830226,388,0.7198180000000107,B,min
389,921,A,53.830226,54.491994999999996,389,0.6617689999999925,A,maj
390,921,E:sus4(b7),54.491994999999996,55.002834,390,0.5108390000000043,E,
391,921,E:7,55.002834,55.46723299999999,391,0.4643989999999931,E,
392,921,A,55.46723299999999,57.324829,392,1.857596000000008,A,maj
393,921,E,57.324829,59.124376,393,1.799546999999997,E,maj
394,921,A,59.124376,62.874399,394,3.7500229999999988,A,maj
395,921,D,62.874399,64.743605,395,1.8692060000000055,D,maj
396,921,E,64.743605,66.636031,396,1.8924260000000004,E,maj
397,921,A,66.636031,70.374444,397,3.738412999999994,A,maj
398,921,D,70.374444,72.25525999999999,398,1.8808159999999958,D,maj
399,921,E,72.25525999999999,74.136077,399,1.8808170000000075,E,maj
400,921,A,74.136077,77.932539,400,3.7964620000000053,A,maj
401,921,D,77.932539,79.790136,401,1.8575969999999984,D,maj
402,921,B,79.790136,81.670952,402,1.8808159999999958,B,maj
403,921,A,81.670952,83.493718,403,1.8227660000000014,A,maj
