,song_id,fullname,starttime,endtime,chord_id,duration,id
50,906,N,122.279105,122.329895,101,0.05078999999999212,50
51,906,N,122.329895,122.380685,101,0.05079000000000633,51
52,906,N,122.380685,122.43147499999999,101,0.05078999999999212,52
53,906,N,122.43147499999999,122.482265,101,0.05079000000000633,53
54,906,N,122.482265,122.53305499999999,101,0.05078999999999212,54
55,906,N,122.53305499999999,122.583845,101,0.05079000000000633,55
56,906,N,122.583845,122.63463499999999,101,0.05078999999999212,56
57,906,N,122.63463499999999,122.685425,101,0.05079000000000633,57
58,906,N,122.685425,122.73621499999999,101,0.05078999999999212,58
59,906,N,122.73621499999999,122.787005,101,0.05079000000000633,59
60,906,N,122.787005,122.837795,101,0.05079000000000633,60
61,906,N,122.837795,122.88858499999999,101,0.05078999999999212,61
62,906,N,122.88858499999999,122.939375,101,0.05079000000000633,62
63,906,N,122.939375,122.99016499999999,101,0.05078999999999212,63
64,906,N,122.99016499999999,123.040955,101,0.05079000000000633,64
65,906,N,123.040955,123.09174499999999,101,0.05078999999999212,65
66,906,N,123.09174499999999,123.142535,101,0.05079000000000633,66
67,906,N,123.142535,123.19332499999999,101,0.05078999999999212,67
68,906,N,123.19332499999999,123.244115,101,0.05079000000000633,68
69,906,N,123.244115,123.294905,101,0.05079000000000633,69
70,906,N,123.294905,123.34569499999999,101,0.05078999999999212,70
71,906,N,123.34569499999999,123.396485,101,0.05079000000000633,71
72,906,N,123.396485,123.44727499999999,101,0.05078999999999212,72
73,906,N,123.44727499999999,123.498065,101,0.05079000000000633,73
74,906,N,123.498065,123.54885499999999,101,0.05078999999999212,74
75,906,N,123.54885499999999,123.599645,101,0.05079000000000633,75
76,906,N,123.599645,123.65043499999999,101,0.05078999999999212,76
77,906,N,123.65043499999999,123.701225,101,0.05079000000000633,77
78,906,N,123.701225,123.752015,101,0.05079000000000633,78
79,906,N,123.752015,123.80280499999999,101,0.05078999999999212,79
80,906,E,123.83281699999999,123.883607,102,0.05079000000000633,80
81,906,E,123.883607,123.93439699999999,102,0.05078999999999212,81
82,906,E,123.93439699999999,123.985187,102,0.05079000000000633,82
83,906,E,123.985187,124.03597699999999,102,0.05078999999999212,83
84,906,E,124.03597699999999,124.086767,102,0.05079000000000633,84
85,906,E,124.086767,124.13755699999999,102,0.05078999999999212,85
86,906,E,124.13755699999999,124.188347,102,0.05079000000000633,86
87,906,E,124.188347,124.23913699999999,102,0.05078999999999212,87
88,906,E,124.23913699999999,124.28992699999999,102,0.05079000000000633,88
89,906,E,124.28992699999999,124.340717,102,0.05079000000000633,89
90,906,E,124.340717,124.39150699999999,102,0.05078999999999212,90
91,906,E,124.39150699999999,124.442297,102,0.05079000000000633,91
92,906,E,124.442297,124.49308699999999,102,0.05078999999999212,92
93,906,E,124.49308699999999,124.543877,102,0.05079000000000633,93
94,906,E,124.543877,124.59466699999999,102,0.05078999999999212,94
95,906,E,124.59466699999999,124.645457,102,0.05079000000000633,95
96,906,E,124.645457,124.69624699999999,102,0.05078999999999212,96
97,906,E,124.69624699999999,124.74703699999999,102,0.05079000000000633,97
98,906,E,124.74703699999999,124.797827,102,0.05079000000000633,98
99,906,E,124.797827,124.84861699999999,102,0.05078999999999212,99
100,906,E,124.84861699999999,124.899407,102,0.05079000000000633,100
101,906,E,124.899407,124.95019699999999,102,0.05078999999999212,101
102,906,E,124.95019699999999,125.000987,102,0.05079000000000633,102
103,906,E,125.000987,125.05177699999999,102,0.05078999999999212,103
104,906,E,125.05177699999999,125.102567,102,0.05079000000000633,104
105,906,E,125.102567,125.15335699999999,102,0.05078999999999212,105
106,906,E,125.15335699999999,125.20414699999999,102,0.05079000000000633,106
107,906,E,125.20414699999999,125.254937,102,0.05079000000000633,107
108,906,E,125.254937,125.30572699999999,102,0.05078999999999212,108
109,906,E,125.30572699999999,125.356517,102,0.05079000000000633,109
110,906,E,125.356517,125.40730699999999,102,0.05078999999999212,110
111,906,E,125.40730699999999,125.458097,102,0.05079000000000633,111
112,906,E,125.458097,125.50888699999999,102,0.05078999999999212,112
113,906,E,125.50888699999999,125.559677,102,0.05079000000000633,113
114,906,E,125.559677,125.61046699999999,102,0.05078999999999212,114
115,906,E,125.61046699999999,125.66125699999999,102,0.05079000000000633,115
116,906,E,125.66125699999999,125.712047,102,0.05079000000000633,116
117,906,E,125.712047,125.76283699999999,102,0.05078999999999212,117
118,906,E,125.76283699999999,125.813627,102,0.05079000000000633,118
119,906,E,125.813627,125.86441699999999,102,0.05078999999999212,119
120,906,D,125.87183600000002,125.92262600000002,103,0.05079000000000633,120
121,906,D,125.92262600000002,125.97341600000001,103,0.05078999999999212,121
122,906,D,125.97341600000001,126.02420600000002,103,0.05079000000000633,122
123,906,D,126.02420600000002,126.07499600000001,103,0.05078999999999212,123
124,906,D,126.07499600000001,126.12578600000002,103,0.05079000000000633,124
125,906,D,126.12578600000002,126.17657600000001,103,0.05078999999999212,125
126,906,D,126.17657600000001,126.22736600000002,103,0.05079000000000633,126
127,906,D,126.22736600000002,126.27815600000001,103,0.05078999999999212,127
128,906,D,126.27815600000001,126.32894600000002,103,0.05079000000000633,128
129,906,D,126.32894600000002,126.37973600000002,103,0.05079000000000633,129
130,906,D,126.37973600000002,126.43052600000001,103,0.05078999999999212,130
131,906,D,126.43052600000001,126.48131600000002,103,0.05079000000000633,131
132,906,D,126.48131600000002,126.53210600000001,103,0.05078999999999212,132
133,906,D,126.53210600000001,126.58289600000002,103,0.05079000000000633,133
134,906,D,126.58289600000002,126.63368600000001,103,0.05078999999999212,134
135,906,D,126.63368600000001,126.68447600000002,103,0.05079000000000633,135
136,906,D,126.68447600000002,126.73526600000001,103,0.05078999999999212,136
137,906,D,126.73526600000001,126.78605600000002,103,0.05079000000000633,137
138,906,D,126.78605600000002,126.83684600000002,103,0.05079000000000633,138
139,906,D,126.83684600000002,126.88763600000001,103,0.05078999999999212,139
140,906,D,126.88763600000001,126.93842600000002,103,0.05079000000000633,140
141,906,D,126.93842600000002,126.98921600000001,103,0.05078999999999212,141
142,906,D,126.98921600000001,127.04000600000002,103,0.05079000000000633,142
143,906,D,127.04000600000002,127.09079600000001,103,0.05078999999999212,143
144,906,D,127.09079600000001,127.14158600000002,103,0.05079000000000633,144
145,906,D,127.14158600000002,127.19237600000001,103,0.05078999999999212,145
146,906,D,127.19237600000001,127.24316600000002,103,0.05079000000000633,146
147,906,D,127.24316600000002,127.29395600000002,103,0.05079000000000633,147
148,906,D,127.29395600000002,127.34474600000001,103,0.05078999999999212,148
149,906,D,127.34474600000001,127.39553600000002,103,0.05079000000000633,149
150,906,D,127.39553600000002,127.44632600000001,103,0.05078999999999212,150
151,906,D,127.44632600000001,127.49711600000002,103,0.05079000000000633,151
152,906,D,127.49711600000002,127.54790600000001,103,0.05078999999999212,152
153,906,D,127.54790600000001,127.59869600000002,103,0.05079000000000633,153
154,906,D,127.59869600000002,127.64948600000001,103,0.05078999999999212,154
155,906,D,127.64948600000001,127.70027600000002,103,0.05079000000000633,155
156,906,D,127.70027600000002,127.75106600000002,103,0.05079000000000633,156
157,906,D,127.75106600000002,127.80185600000002,103,0.05078999999999212,157
158,906,D,127.80185600000002,127.85264600000002,103,0.05079000000000633,158
159,906,D,127.85264600000002,127.90343600000001,103,0.05078999999999212,159
160,906,D,127.90343600000001,127.95422600000002,103,0.05079000000000633,160
161,906,D,127.95422600000002,128.005016,103,0.05078999999999212,161
162,906,D,128.005016,128.05580600000002,103,0.05079000000000633,162
163,906,D,128.05580600000002,128.10659600000002,103,0.05079000000000633,163
164,906,D,128.10659600000002,128.157386,103,0.05078999999997791,164
165,906,D,128.157386,128.208176,103,0.05079000000000633,165
166,906,D,128.208176,128.25896600000002,103,0.05079000000000633,166
167,906,D,128.25896600000002,128.30975600000002,103,0.05079000000000633,167
168,906,D,128.30975600000002,128.36054600000003,103,0.05079000000000633,168
169,906,D,128.36054600000003,128.411336,103,0.05078999999997791,169
170,906,D,128.411336,128.462126,103,0.05079000000000633,170
171,906,D,128.462126,128.51291600000002,103,0.05079000000000633,171
172,906,D,128.51291600000002,128.56370600000002,103,0.05079000000000633,172
173,906,D,128.56370600000002,128.614496,103,0.05078999999997791,173
174,906,D,128.614496,128.665286,103,0.05079000000000633,174
175,906,D,128.665286,128.71607600000002,103,0.05079000000000633,175
176,906,D,128.71607600000002,128.76686600000002,103,0.05079000000000633,176
177,906,D,128.76686600000002,128.81765600000003,103,0.05079000000000633,177
178,906,D,128.81765600000003,128.868446,103,0.05078999999997791,178
179,906,D,128.868446,128.919236,103,0.05079000000000633,179
180,906,D,128.919236,128.97002600000002,103,0.05079000000000633,180
181,906,D,128.97002600000002,129.02081600000002,103,0.05079000000000633,181
182,906,D,129.02081600000002,129.071606,103,0.05078999999997791,182
183,906,D,129.071606,129.122396,103,0.05079000000000633,183
184,906,D,129.122396,129.17318600000002,103,0.05079000000000633,184
185,906,D,129.17318600000002,129.22397600000002,103,0.05079000000000633,185
186,906,D,129.22397600000002,129.27476600000003,103,0.05079000000000633,186
187,906,D,129.27476600000003,129.325556,103,0.05078999999997791,187
188,906,D,129.325556,129.376346,103,0.05079000000000633,188
189,906,D,129.376346,129.42713600000002,103,0.05079000000000633,189
190,906,D,129.42713600000002,129.47792600000002,103,0.05079000000000633,190
191,906,D,129.47792600000002,129.528716,103,0.05078999999997791,191
192,906,D,129.528716,129.579506,103,0.05079000000000633,192
193,906,D,129.579506,129.63029600000002,103,0.05079000000000633,193
194,906,D,129.63029600000002,129.68108600000002,103,0.05079000000000633,194
195,906,D,129.68108600000002,129.73187600000003,103,0.05079000000000633,195
196,906,D,129.73187600000003,129.782666,103,0.05078999999997791,196
197,906,D,129.782666,129.833456,103,0.05079000000000633,197
198,906,D,129.833456,129.88424600000002,103,0.05079000000000633,198
199,906,D,129.88424600000002,129.93503600000003,103,0.05079000000000633,199
200,906,D,129.93503600000003,129.985826,103,0.05078999999997791,200
201,906,D,129.985826,130.036616,103,0.05079000000000633,201
202,906,D,130.036616,130.08740600000002,103,0.05079000000000633,202
203,906,D,130.08740600000002,130.13819600000002,103,0.05079000000000633,203
204,906,D,130.13819600000002,130.18898600000003,103,0.05079000000000633,204
205,906,D,130.18898600000003,130.239776,103,0.05078999999997791,205
206,906,D,130.239776,130.290566,103,0.05079000000000633,206
207,906,D,130.290566,130.34135600000002,103,0.05079000000000633,207
208,906,D,130.34135600000002,130.39214600000003,103,0.05079000000000633,208
209,906,D,130.39214600000003,130.442936,103,0.05078999999997791,209
210,906,D,130.442936,130.493726,103,0.05079000000000633,210
211,906,D,130.493726,130.54451600000002,103,0.05079000000000633,211
212,906,D,130.54451600000002,130.59530600000002,103,0.05079000000000633,212
213,906,D,130.59530600000002,130.64609600000003,103,0.05079000000000633,213
214,906,D,130.64609600000003,130.696886,103,0.05078999999997791,214
215,906,D,130.696886,130.747676,103,0.05079000000000633,215
216,906,D,130.747676,130.79846600000002,103,0.05079000000000633,216
217,906,D,130.79846600000002,130.84925600000003,103,0.05079000000000633,217
218,906,D,130.84925600000003,130.900046,103,0.05078999999997791,218
219,906,D,130.900046,130.950836,103,0.05079000000000633,219
220,906,D,130.950836,131.00162600000002,103,0.05079000000000633,220
221,906,D,131.00162600000002,131.05241600000002,103,0.05079000000000633,221
222,906,D,131.05241600000002,131.10320600000003,103,0.05079000000000633,222
223,906,D,131.10320600000003,131.153996,103,0.05078999999997791,223
224,906,D,131.153996,131.204786,103,0.05079000000000633,224
225,906,D,131.204786,131.25557600000002,103,0.05079000000000633,225
226,906,D,131.25557600000002,131.30636600000003,103,0.05079000000000633,226
227,906,D,131.30636600000003,131.357156,103,0.05078999999997791,227
228,906,D,131.357156,131.407946,103,0.05079000000000633,228
229,906,D,131.407946,131.45873600000002,103,0.05079000000000633,229
230,906,D,131.45873600000002,131.50952600000002,103,0.05079000000000633,230
231,906,D,131.50952600000002,131.56031600000003,103,0.05079000000000633,231
232,906,D,131.56031600000003,131.611106,103,0.05078999999997791,232
233,906,D,131.611106,131.661896,103,0.05079000000000633,233
234,906,D,131.661896,131.71268600000002,103,0.05079000000000633,234
235,906,D,131.71268600000002,131.76347600000003,103,0.05079000000000633,235
236,906,D,131.76347600000003,131.814266,103,0.05078999999997791,236
237,906,D,131.814266,131.865056,103,0.05079000000000633,237
238,906,D,131.865056,131.91584600000002,103,0.05079000000000633,238
239,906,D,131.91584600000002,131.96663600000002,103,0.05079000000000633,239
240,906,E,131.983665,132.034455,104,0.05079000000000633,240
241,906,E,132.034455,132.08524500000001,104,0.05079000000000633,241
242,906,E,132.08524500000001,132.136035,104,0.05078999999997791,242
243,906,E,132.136035,132.186825,104,0.05079000000000633,243
244,906,E,132.186825,132.237615,104,0.05079000000000633,244
245,906,E,132.237615,132.288405,104,0.05079000000000633,245
246,906,E,132.288405,132.339195,104,0.05078999999997791,246
247,906,E,132.339195,132.389985,104,0.05079000000000633,247
248,906,E,132.389985,132.440775,104,0.05079000000000633,248
249,906,E,132.440775,132.491565,104,0.05079000000000633,249
250,906,E,132.491565,132.54235500000001,104,0.05079000000000633,250
251,906,E,132.54235500000001,132.593145,104,0.05078999999997791,251
252,906,E,132.593145,132.643935,104,0.05079000000000633,252
253,906,A,132.673787,132.724577,105,0.05079000000000633,253
254,906,A,132.724577,132.77536700000002,105,0.05079000000000633,254
255,906,A,132.77536700000002,132.826157,105,0.05078999999997791,255
256,906,A,132.826157,132.876947,105,0.05079000000000633,256
257,906,A,132.876947,132.927737,105,0.05079000000000633,257
258,906,A,132.927737,132.978527,105,0.05079000000000633,258
259,906,A,132.978527,133.029317,105,0.05078999999997791,259
260,906,A,133.029317,133.080107,105,0.05079000000000633,260
261,906,A,133.080107,133.130897,105,0.05079000000000633,261
262,906,A,133.130897,133.181687,105,0.05079000000000633,262
263,906,A,133.181687,133.23247700000002,105,0.05079000000000633,263
264,906,A,133.23247700000002,133.283267,105,0.05078999999997791,264
265,906,A,133.283267,133.334057,105,0.05079000000000633,265
266,906,A,133.334057,133.384847,105,0.05079000000000633,266
267,906,A,133.384847,133.435637,105,0.05079000000000633,267
268,906,A,133.435637,133.486427,105,0.05078999999997791,268
269,906,A,133.486427,133.537217,105,0.05079000000000633,269
270,906,A,133.537217,133.588007,105,0.05079000000000633,270
271,906,A,133.588007,133.638797,105,0.05079000000000633,271
272,906,A,133.638797,133.68958700000002,105,0.05079000000000633,272
273,906,A,133.68958700000002,133.740377,105,0.05078999999997791,273
274,906,A,133.740377,133.791167,105,0.05079000000000633,274
275,906,A,133.791167,133.841957,105,0.05079000000000633,275
276,906,A,133.841957,133.892747,105,0.05079000000000633,276
277,906,A,133.892747,133.943537,105,0.05078999999997791,277
278,906,E,133.977004,134.027794,106,0.05079000000000633,278
279,906,E,134.027794,134.078584,106,0.05079000000000633,279
280,906,E,134.078584,134.12937399999998,106,0.05078999999997791,280
281,906,E,134.12937399999998,134.180164,106,0.05079000000000633,281
282,906,E,134.180164,134.230954,106,0.05079000000000633,282
283,906,E,134.230954,134.281744,106,0.05079000000000633,283
284,906,E,134.281744,134.33253399999998,106,0.05078999999997791,284
285,906,E,134.33253399999998,134.383324,106,0.05079000000000633,285
286,906,E,134.383324,134.434114,106,0.05079000000000633,286
287,906,E,134.434114,134.484904,106,0.05079000000000633,287
288,906,E,134.484904,134.535694,106,0.05079000000000633,288
289,906,E,134.535694,134.58648399999998,106,0.05078999999997791,289
290,906,E,134.58648399999998,134.637274,106,0.05079000000000633,290
291,906,A,134.67330800000002,134.72409800000003,107,0.05079000000000633,291
292,906,A,134.72409800000003,134.77488800000003,107,0.05079000000000633,292
293,906,A,134.77488800000003,134.825678,107,0.05078999999997791,293
294,906,A,134.825678,134.87646800000002,107,0.05079000000000633,294
295,906,A,134.87646800000002,134.92725800000002,107,0.05079000000000633,295
296,906,A,134.92725800000002,134.97804800000003,107,0.05079000000000633,296
297,906,A,134.97804800000003,135.028838,107,0.05078999999997791,297
298,906,A,135.028838,135.079628,107,0.05079000000000633,298
299,906,A,135.079628,135.13041800000002,107,0.05079000000000633,299
300,906,A,135.13041800000002,135.18120800000003,107,0.05079000000000633,300
301,906,A,135.18120800000003,135.23199800000003,107,0.05079000000000633,301
302,906,A,135.23199800000003,135.282788,107,0.05078999999997791,302
303,906,A,135.282788,135.33357800000002,107,0.05079000000000633,303
304,906,A,135.33357800000002,135.38436800000002,107,0.05079000000000633,304
305,906,A,135.38436800000002,135.43515800000003,107,0.05079000000000633,305
306,906,A,135.43515800000003,135.485948,107,0.05078999999997791,306
307,906,A,135.485948,135.536738,107,0.05079000000000633,307
308,906,A,135.536738,135.58752800000002,107,0.05079000000000633,308
309,906,A,135.58752800000002,135.63831800000003,107,0.05079000000000633,309
310,906,A,135.63831800000003,135.68910800000003,107,0.05079000000000633,310
311,906,A,135.68910800000003,135.739898,107,0.05078999999997791,311
312,906,A,135.739898,135.79068800000002,107,0.05079000000000633,312
313,906,A,135.79068800000002,135.84147800000002,107,0.05079000000000633,313
314,906,A,135.84147800000002,135.89226800000003,107,0.05079000000000633,314
315,906,A,135.89226800000003,135.943058,107,0.05078999999997791,315
316,906,A,135.943058,135.993848,107,0.05079000000000633,316
317,906,A,135.993848,136.04463800000002,107,0.05079000000000633,317
318,906,A,136.04463800000002,136.09542800000003,107,0.05079000000000633,318
319,906,E,136.120527,136.17131700000002,108,0.05079000000000633,319
320,906,E,136.17131700000002,136.22210700000002,108,0.05079000000000633,320
321,906,E,136.22210700000002,136.272897,108,0.05078999999997791,321
322,906,E,136.272897,136.323687,108,0.05079000000000633,322
323,906,E,136.323687,136.374477,108,0.05079000000000633,323
324,906,E,136.374477,136.42526700000002,108,0.05079000000000633,324
325,906,E,136.42526700000002,136.476057,108,0.05078999999997791,325
326,906,E,136.476057,136.526847,108,0.05079000000000633,326
327,906,E,136.526847,136.577637,108,0.05079000000000633,327
328,906,E,136.577637,136.62842700000002,108,0.05079000000000633,328
329,906,E,136.62842700000002,136.67921700000002,108,0.05079000000000633,329
330,906,A,136.72126,136.77205,109,0.05079000000000633,330
331,906,A,136.77205,136.82284,109,0.05079000000000633,331
332,906,A,136.82284,136.87363,109,0.05078999999997791,332
333,906,A,136.87363,136.92442,109,0.05079000000000633,333
334,906,A,136.92442,136.97521,109,0.05079000000000633,334
335,906,A,136.97521,137.026,109,0.05079000000000633,335
336,906,A,137.026,137.07679,109,0.05078999999997791,336
337,906,A,137.07679,137.12758,109,0.05079000000000633,337
338,906,A,137.12758,137.17837,109,0.05079000000000633,338
339,906,A,137.17837,137.22916,109,0.05079000000000633,339
340,906,A,137.22916,137.27995,109,0.05079000000000633,340
341,906,A,137.27995,137.33074,109,0.05078999999997791,341
342,906,A,137.33074,137.38153,109,0.05079000000000633,342
343,906,A,137.38153,137.43232,109,0.05079000000000633,343
344,906,A,137.43232,137.48311,109,0.05079000000000633,344
345,906,A,137.48311,137.5339,109,0.05078999999997791,345
346,906,A,137.5339,137.58469,109,0.05079000000000633,346
347,906,A,137.58469,137.63548,109,0.05079000000000633,347
348,906,A,137.63548,137.68627,109,0.05079000000000633,348
349,906,A,137.68627,137.73706,109,0.05079000000000633,349
350,906,A,137.73706,137.78785,109,0.05078999999997791,350
351,906,A,137.78785,137.83864,109,0.05079000000000633,351
352,906,A,137.83864,137.88943,109,0.05079000000000633,352
353,906,E,137.911383,137.962173,110,0.05079000000000633,353
354,906,E,137.962173,138.012963,110,0.05079000000000633,354
355,906,E,138.012963,138.063753,110,0.05078999999997791,355
356,906,E,138.063753,138.114543,110,0.05079000000000633,356
357,906,E,138.114543,138.165333,110,0.05079000000000633,357
358,906,E,138.165333,138.216123,110,0.05079000000000633,358
359,906,E,138.216123,138.266913,110,0.05078999999997791,359
360,906,E,138.266913,138.317703,110,0.05079000000000633,360
361,906,E,138.317703,138.368493,110,0.05079000000000633,361
362,906,E,138.368493,138.419283,110,0.05079000000000633,362
363,906,E,138.419283,138.470073,110,0.05079000000000633,363
364,906,E,138.470073,138.520863,110,0.05078999999997791,364
365,906,E,138.520863,138.571653,110,0.05079000000000633,365
366,906,E,138.571653,138.622443,110,0.05079000000000633,366
367,906,A,138.65442099999999,138.705211,111,0.05079000000000633,367
368,906,A,138.705211,138.756001,111,0.05079000000000633,368
369,906,A,138.756001,138.80679099999998,111,0.05078999999997791,369
370,906,A,138.80679099999998,138.85758099999998,111,0.05079000000000633,370
371,906,A,138.85758099999998,138.908371,111,0.05079000000000633,371
372,906,A,138.908371,138.959161,111,0.05079000000000633,372
373,906,A,138.959161,139.00995099999997,111,0.05078999999997791,373
374,906,A,139.00995099999997,139.06074099999998,111,0.05079000000000633,374
375,906,A,139.06074099999998,139.11153099999999,111,0.05079000000000633,375
376,906,A,139.11153099999999,139.162321,111,0.05079000000000633,376
377,906,A,139.162321,139.213111,111,0.05079000000000633,377
378,906,A,139.213111,139.26390099999998,111,0.05078999999997791,378
379,906,A,139.26390099999998,139.31469099999998,111,0.05079000000000633,379
380,906,A,139.31469099999998,139.365481,111,0.05079000000000633,380
381,906,A,139.365481,139.416271,111,0.05079000000000633,381
382,906,A,139.416271,139.46706099999997,111,0.05078999999997791,382
383,906,A,139.46706099999997,139.51785099999998,111,0.05079000000000633,383
384,906,A,139.51785099999998,139.56864099999999,111,0.05079000000000633,384
385,906,A,139.56864099999999,139.619431,111,0.05079000000000633,385
386,906,A,139.619431,139.670221,111,0.05079000000000633,386
387,906,A,139.670221,139.72101099999998,111,0.05078999999997791,387
388,906,A,139.72101099999998,139.77180099999998,111,0.05079000000000633,388
389,906,A,139.77180099999998,139.822591,111,0.05079000000000633,389
390,906,A,139.822591,139.873381,111,0.05079000000000633,390
391,906,E,139.885079,139.935869,112,0.05079000000000633,391
392,906,E,139.935869,139.986659,112,0.05079000000000633,392
393,906,E,139.986659,140.03744899999998,112,0.05078999999997791,393
394,906,E,140.03744899999998,140.088239,112,0.05079000000000633,394
395,906,E,140.088239,140.139029,112,0.05079000000000633,395
396,906,E,140.139029,140.189819,112,0.05079000000000633,396
397,906,E,140.189819,140.24060899999998,112,0.05078999999997791,397
398,906,E,140.24060899999998,140.29139899999998,112,0.05079000000000633,398
399,906,E,140.29139899999998,140.342189,112,0.05079000000000633,399
400,906,E,140.342189,140.392979,112,0.05079000000000633,400
401,906,E,140.392979,140.443769,112,0.05079000000000633,401
402,906,E,140.443769,140.49455899999998,112,0.05078999999997791,402
403,906,E,140.49455899999998,140.545349,112,0.05079000000000633,403
404,906,E,140.545349,140.596139,112,0.05079000000000633,404
405,906,E,140.596139,140.646929,112,0.05079000000000633,405
406,906,A,140.662947,140.713737,113,0.05079000000000633,406
407,906,A,140.713737,140.76452700000002,113,0.05079000000000633,407
408,906,A,140.76452700000002,140.815317,113,0.05078999999997791,408
409,906,A,140.815317,140.866107,113,0.05079000000000633,409
410,906,A,140.866107,140.916897,113,0.05079000000000633,410
411,906,A,140.916897,140.967687,113,0.05079000000000633,411
412,906,A,140.967687,141.018477,113,0.05078999999997791,412
413,906,A,141.018477,141.069267,113,0.05079000000000633,413
414,906,A,141.069267,141.120057,113,0.05079000000000633,414
415,906,A,141.120057,141.170847,113,0.05079000000000633,415
416,906,A,141.170847,141.22163700000002,113,0.05079000000000633,416
417,906,A,141.22163700000002,141.272427,113,0.05078999999997791,417
418,906,A,141.272427,141.323217,113,0.05079000000000633,418
419,906,A,141.323217,141.374007,113,0.05079000000000633,419
420,906,A,141.374007,141.424797,113,0.05079000000000633,420
421,906,A,141.424797,141.475587,113,0.05078999999997791,421
422,906,A,141.475587,141.526377,113,0.05079000000000633,422
423,906,A,141.526377,141.577167,113,0.05079000000000633,423
424,906,A,141.577167,141.627957,113,0.05079000000000633,424
425,906,A,141.627957,141.67874700000002,113,0.05079000000000633,425
426,906,A,141.67874700000002,141.729537,113,0.05078999999997791,426
427,906,A,141.729537,141.780327,113,0.05079000000000633,427
428,906,A,141.780327,141.831117,113,0.05079000000000633,428
429,906,A,141.831117,141.881907,113,0.05079000000000633,429
430,906,E,141.916825,141.967615,114,0.05079000000000633,430
431,906,E,141.967615,142.018405,114,0.05079000000000633,431
432,906,E,142.018405,142.06919499999998,114,0.05078999999997791,432
433,906,E,142.06919499999998,142.11998499999999,114,0.05079000000000633,433
434,906,E,142.11998499999999,142.170775,114,0.05079000000000633,434
435,906,E,142.170775,142.221565,114,0.05079000000000633,435
436,906,E,142.221565,142.27235499999998,114,0.05078999999997791,436
437,906,E,142.27235499999998,142.32314499999998,114,0.05079000000000633,437
438,906,E,142.32314499999998,142.373935,114,0.05079000000000633,438
439,906,E,142.373935,142.424725,114,0.05079000000000633,439
